,uid,Visibility,Wind speed (gust),Surface pressure,Orography,Temperature,Plant canopy surface water,Water equivalent of accumulated snow depth (deprecated),Snow cover,Snow depth,Percent frozen precipitation,Precipitation rate,Categorical snow,Categorical ice pellets,Categorical freezing rain,Categorical rain,Forecast surface roughness,Frictional velocity,Instantaneous surface sensible heat flux,Latent heat net flux,Ground heat flux,Vegetation Type,Convective available potential energy,Convective inhibition,Downward short-wave radiation flux,Downward long-wave radiation flux,Upward short-wave radiation flux,Upward long-wave radiation flux,Visible Beam Downward Solar Flux,Visible Diffuse Downward Solar Flux,Boundary layer height,Land-sea mask,Sea ice area fraction,Vegetation,unknown,Leaf Area Index,Cloud Forcing Net Solar Flux,Lightning
6072,miba,30100.0,8.361560821533203,98680.0,273.6696472167969,297.0350036621094,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3499999940395355,-17.0,10.0,40.0,13.0,40.0,-9.0,0.0,388.3999938964844,0.0,388.5179748535156,0.0,0.0,1133.1165771484375,1.0,0.0,30.0,8.399999618530273,0.0,0.0,
6073,pivi,18100.0,2.174060583114624,98660.0,226.07589721679688,289.6600036621094,0.30000001192092896,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.492000013589859,0.029999999329447746,-2.0,0.0,50.0,14.0,100.0,-64.0,0.0,334.0,0.0,367.0179748535156,0.0,0.0,314.9290771484375,1.0,0.0,91.0,4.800000190734863,3.875,0.0,
6074,ulhi,26600.0,5.361560344696045,98090.0,331.9196472167969,294.5350036621094,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19830000400543213,0.2199999988079071,-20.0,10.0,50.0,12.0,10.0,-11.0,0.0,349.79998779296875,0.0,398.8929748535156,0.0,0.0,330.6165771484375,1.0,0.0,96.0,8.399999618530273,2.125,0.0,
6075,unep,29500.0,4.799060344696045,95600.0,562.1383666992188,295.8475036621094,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.1809999942779541,0.1899999976158142,-12.0,0.0,60.0,12.0,0.0,0.0,0.0,351.5,0.0,406.0179748535156,0.0,0.0,398.6790771484375,1.0,0.0,66.0,8.699999809265137,0.875,0.0,
6076,uqhu,39400.0,5.424060344696045,95440.0,575.5446166992188,296.8475036621094,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.09600000083446503,0.1599999964237213,-10.0,0.0,70.0,10.0,0.0,0.0,0.0,350.79998779296875,0.0,405.0179748535156,0.0,0.0,808.9915771484375,1.0,0.0,43.0,5.800000190734863,0.375,0.0,
6077,vcjb,12900.0,5.486560344696045,95400.0,511.7946472167969,285.8475036621094,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.29109999537467957,0.029999999329447746,-1.0,0.0,50.0,14.0,300.0,-24.0,0.0,318.0,0.0,348.2679748535156,0.0,0.0,159.8665771484375,1.0,0.0,84.0,4.599999904632568,3.25,0.0,
6078,xvbk,12900.0,5.486560344696045,95400.0,511.7946472167969,285.8475036621094,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.29109999537467957,0.029999999329447746,-1.0,0.0,50.0,14.0,300.0,-24.0,0.0,318.0,0.0,348.2679748535156,0.0,0.0,159.8665771484375,1.0,0.0,84.0,4.599999904632568,3.25,0.0,
6079,yevy,24900.0,6.799060344696045,98300.0,291.0758972167969,290.8475036621094,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.31529998779296875,0.3199999928474426,-26.0,10.0,60.0,14.0,0.0,0.0,0.0,327.1000061035156,0.0,373.1429748535156,0.0,0.0,572.0540771484375,1.0,0.0,97.0,3.200000047683716,2.375,0.0,
6080,bosu,1300.0,3.3694100379943848,96530.0,385.8702392578125,294.1227111816406,0.5,0.0,0.0,0.0,0.0,0.008100000210106373,0.0,0.0,0.0,1.0,0.7358999848365784,0.07000000029802322,0.0,0.0,-3.0,4.0,180.0,-90.0,0.0,420.0,0.0,394.7281799316406,0.0,0.0,130.60438537597656,1.0,0.0,,,,,
6081,fdvc,1300.0,3.3694100379943848,96530.0,385.8702392578125,294.1227111816406,0.5,0.0,0.0,0.0,0.0,0.008100000210106373,0.0,0.0,0.0,1.0,0.7358999848365784,0.07000000029802322,0.0,0.0,-3.0,4.0,180.0,-90.0,0.0,420.0,0.0,394.7281799316406,0.0,0.0,130.60438537597656,1.0,0.0,,,,,
6082,gfyp,12200.0,3.6194100379943848,100890.0,2.5577545166015625,297.3102111816406,0.4000000059604645,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.33500000834465027,0.20000000298023224,-2.0,10.0,24.0,13.0,1220.0,-10.0,0.0,421.6000061035156,0.0,389.7281799316406,0.0,0.0,90.4168930053711,1.0,0.0,,,,,
6083,lens,13600.0,4.681910037994385,100040.0,74.99525451660156,293.9352111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.11999999731779099,-2.0,10.0,0.0,17.0,410.0,-60.0,0.0,396.1000061035156,0.0,414.8531799316406,0.0,0.0,21.79189109802246,0.0,0.0,,,,,
6084,nxnf,80400.0,3.4944100379943848,100210.0,75.62025451660156,305.6852111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.16410000622272491,0.03999999910593033,-3.0,10.0,6.0,12.0,0.0,0.0,120.0,368.29998779296875,21.75,462.9781799316406,578.0,31.200000762939453,954.1668701171875,1.0,0.0,,,,,
6085,pnvi,1300.0,3.3694100379943848,96530.0,385.8702392578125,294.1227111816406,0.5,0.0,0.0,0.0,0.0,0.008100000210106373,0.0,0.0,0.0,1.0,0.7358999848365784,0.07000000029802322,0.0,0.0,-3.0,4.0,180.0,-90.0,0.0,420.0,0.0,394.7281799316406,0.0,0.0,130.60438537597656,1.0,0.0,,,,,
6086,qjeh,16700.0,0.49441009759902954,100380.0,66.12025451660156,297.8727111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.47940000891685486,0.009999999776482582,-1.0,0.0,20.0,8.0,760.0,-150.0,0.0,422.8999938964844,0.0,415.2281799316406,0.0,0.0,91.4793930053711,1.0,0.0,,,,,
6087,slbn,86900.0,3.3694100379943848,100040.0,90.99525451660156,305.5602111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.22429999709129333,0.09000000357627869,-13.0,20.0,14.0,12.0,0.0,0.0,117.9000015258789,367.3999938964844,20.875,462.3531799316406,577.0,30.799999237060547,861.6668701171875,1.0,0.0,,,,,
6088,svxy,16700.0,0.49441009759902954,100380.0,66.12025451660156,297.8727111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.47940000891685486,0.009999999776482582,-1.0,0.0,20.0,8.0,760.0,-150.0,0.0,422.8999938964844,0.0,415.2281799316406,0.0,0.0,91.4793930053711,1.0,0.0,,,,,
6089,ujtp,16700.0,0.49441009759902954,100380.0,66.12025451660156,297.8727111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.47940000891685486,0.009999999776482582,-1.0,0.0,20.0,8.0,760.0,-150.0,0.0,422.8999938964844,0.0,415.2281799316406,0.0,0.0,91.4793930053711,1.0,0.0,,,,,
6090,uubr,16700.0,0.49441009759902954,100380.0,66.12025451660156,297.8727111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.47940000891685486,0.009999999776482582,-1.0,0.0,20.0,8.0,760.0,-150.0,0.0,422.8999938964844,0.0,415.2281799316406,0.0,0.0,91.4793930053711,1.0,0.0,,,,,
6091,wfaa,16700.0,0.49441009759902954,100380.0,66.12025451660156,297.8727111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.47940000891685486,0.009999999776482582,-1.0,0.0,20.0,8.0,760.0,-150.0,0.0,422.8999938964844,0.0,415.2281799316406,0.0,0.0,91.4793930053711,1.0,0.0,,,,,
6092,wihy,80800.0,3.3694100379943848,100280.0,69.99525451660156,305.3727111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.1525000035762787,0.05999999865889549,-6.0,10.0,8.0,12.0,0.0,0.0,117.19999694824219,368.29998779296875,20.5,460.8531799316406,572.0,30.899999618530273,843.8543701171875,1.0,0.0,,,,,
6093,ycoe,17400.0,7.119410037994385,100060.0,74.99525451660156,294.1852111816406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.18000000715255737,-6.0,40.0,0.0,17.0,220.0,-40.0,0.0,351.6000061035156,0.0,416.2281799316406,0.0,0.0,386.6669006347656,0.0,0.0,,,,,
6094,bpop,15200.0,7.791606903076172,100810.0,39.99525451660156,285.1366882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19339999556541443,0.05999999865889549,-4.0,0.0,50.0,12.0,60.0,-4.0,0.0,307.6000061035156,0.0,350.44354248046875,0.0,0.0,541.437255859375,1.0,0.0,,,,,
6095,bton,12600.0,4.291606903076172,100960.0,19.245254516601562,284.9491882324219,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.08460000157356262,0.019999999552965164,-1.0,0.0,29.0,12.0,40.0,-29.0,0.0,335.70001220703125,0.0,349.56854248046875,0.0,0.0,170.749755859375,1.0,0.0,,,,,
6096,crpk,33600.0,5.166606903076172,99430.0,113.99525451660156,277.8241882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6394000053405762,0.10999999940395355,-15.0,4.0,68.0,5.0,0.0,0.0,0.0,250.3000030517578,0.0,317.44354248046875,0.0,0.0,309.749755859375,1.0,0.0,,,,,
6097,cvae,33600.0,5.166606903076172,99430.0,113.99525451660156,277.8241882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6394000053405762,0.10999999940395355,-15.0,4.0,68.0,5.0,0.0,0.0,0.0,250.3000030517578,0.0,317.44354248046875,0.0,0.0,309.749755859375,1.0,0.0,,,,,
6098,dzan,12900.0,6.229106903076172,101010.0,14.776504516601562,285.0741882324219,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.0737999975681305,0.10999999940395355,-7.0,-1.0,18.0,12.0,20.0,-23.0,0.0,343.6000061035156,0.0,350.06854248046875,0.0,0.0,238.249755859375,1.0,0.0,,,,,
6099,efbx,32800.0,5.416606903076172,99330.0,121.99525451660156,277.9491882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7322999835014343,0.12999999523162842,-18.0,5.0,66.0,5.0,0.0,0.0,0.0,249.89999389648438,0.0,318.19354248046875,0.0,0.0,297.187255859375,1.0,0.0,,,,,
6100,fniq,33600.0,5.166606903076172,99430.0,113.99525451660156,277.8241882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6394000053405762,0.10999999940395355,-15.0,4.0,68.0,5.0,0.0,0.0,0.0,250.3000030517578,0.0,317.44354248046875,0.0,0.0,309.749755859375,1.0,0.0,,,,,
6101,fuyu,17100.0,2.291606903076172,99070.0,182.99525451660156,284.6366882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.10040000081062317,0.05999999865889549,-5.0,0.0,57.0,7.0,220.0,-19.0,0.0,297.70001220703125,0.0,327.44354248046875,0.0,0.0,166.062255859375,1.0,0.0,,,,,
6102,gubf,14100.0,7.104106903076172,100610.0,59.99525451660156,285.8241882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.09549999982118607,0.17000000178813934,-13.0,3.0,39.0,10.0,100.0,-2.0,0.0,320.70001220703125,0.0,348.06854248046875,0.0,0.0,666.124755859375,1.0,0.0,,,,,
6103,gxgb,32800.0,5.416606903076172,99330.0,121.99525451660156,277.9491882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7322999835014343,0.12999999523162842,-18.0,5.0,66.0,5.0,0.0,0.0,0.0,249.89999389648438,0.0,318.19354248046875,0.0,0.0,297.187255859375,1.0,0.0,,,,,
6104,hzso,28400.0,2.541606903076172,99970.0,68.05775451660156,277.7616882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.611299991607666,0.03999999910593033,-5.0,2.0,76.0,5.0,0.0,0.0,0.0,250.6999969482422,0.0,317.31854248046875,0.0,0.0,229.062255859375,1.0,0.0,,,,,
6105,ifel,17000.0,7.041606903076172,100520.0,64.99525451660156,285.0741882324219,0.10000000149011612,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2816999852657318,0.11999999731779099,-14.0,4.0,48.0,13.0,50.0,-4.0,0.0,303.3999938964844,0.0,329.56854248046875,0.0,0.0,828.499755859375,1.0,0.0,,,,,
6106,inyk,26300.0,2.666606903076172,99510.0,106.37025451660156,277.3866882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2750999927520752,0.05999999865889549,-6.0,0.0,72.0,12.0,0.0,0.0,0.0,247.5,0.0,313.94354248046875,0.0,0.0,352.374755859375,1.0,0.0,,,,,
6107,iqrd,15400.0,6.291606903076172,100590.0,58.43275451660156,284.7616882324219,0.10000000149011612,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.1671999990940094,0.14000000059604645,-16.0,1.0,47.0,8.0,50.0,-4.0,0.0,302.29998779296875,0.0,346.81854248046875,0.0,0.0,525.874755859375,1.0,0.0,,,,,
6108,iwzd,38800.0,5.916606903076172,99180.0,133.55775451660156,277.7616882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6855999827384949,0.18000000715255737,-29.0,10.0,62.0,5.0,0.0,0.0,0.0,247.5,0.0,317.19354248046875,0.0,0.0,388.312255859375,1.0,0.0,,,,,
6109,jcmf,13900.0,3.916606903076172,100860.0,26.245254516601562,284.3866882324219,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.10679999738931656,0.029999999329447746,-2.0,0.0,44.0,10.0,20.0,-52.0,0.0,312.6000061035156,0.0,341.31854248046875,0.0,0.0,159.687255859375,1.0,0.0,,,,,
6110,jxve,34500.0,2.729106903076172,99870.0,75.96400451660156,277.6991882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7275000214576721,0.05000000074505806,-6.0,2.0,74.0,5.0,0.0,0.0,0.0,249.5,0.0,316.94354248046875,0.0,0.0,390.437255859375,1.0,0.0,,,,,
6111,khjy,33900.0,4.229106903076172,99610.0,97.99525451660156,277.8866882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7408999800682068,0.07000000029802322,-8.0,3.0,75.0,5.0,0.0,0.0,0.0,249.6999969482422,0.0,317.69354248046875,0.0,0.0,342.999755859375,1.0,0.0,,,,,
6112,kwtp,13300.0,3.791606903076172,100890.0,24.120254516601562,284.6366882324219,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.1039000004529953,0.029999999329447746,-1.0,0.0,38.0,10.0,20.0,-47.0,0.0,322.1000061035156,0.0,342.44354248046875,0.0,0.0,168.187255859375,1.0,0.0,,,,,
6113,ldth,13900.0,4.104106903076172,100850.0,26.995254516601562,284.1991882324219,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.09600000083446503,0.03999999910593033,-2.0,-1.0,44.0,12.0,20.0,-56.0,0.0,313.8999938964844,0.0,345.94354248046875,0.0,0.0,152.499755859375,1.0,0.0,,,,,
6114,lmhh,13000.0,6.041606903076172,100950.0,19.557754516601562,284.9491882324219,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.0722000002861023,0.03999999910593033,-2.0,0.0,21.0,12.0,30.0,-22.0,0.0,344.5,0.0,349.44354248046875,0.0,0.0,193.062255859375,1.0,0.0,,,,,
6115,bnvp,21700.0,0.5544366240501404,101910.0,53.232139587402344,281.5670166015625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.11599999666213989,0.009999999776482582,0.0,0.0,50.0,12.0,0.0,0.0,0.0,293.70001220703125,0.0,333.17626953125,0.0,0.0,209.08999633789062,1.0,0.0,41.900001525878906,20.899999618530273,1.0,0.0,
6116,lrpu,38800.0,5.916606903076172,99180.0,133.55775451660156,277.7616882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6855999827384949,0.18000000715255737,-29.0,10.0,62.0,5.0,0.0,0.0,0.0,247.5,0.0,317.19354248046875,0.0,0.0,388.312255859375,1.0,0.0,,,,,
6117,lzfi,26300.0,2.666606903076172,99510.0,106.37025451660156,277.3866882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2750999927520752,0.05999999865889549,-6.0,0.0,72.0,12.0,0.0,0.0,0.0,247.5,0.0,313.94354248046875,0.0,0.0,352.374755859375,1.0,0.0,,,,,
6118,nmen,14100.0,3.354106903076172,100610.0,46.68275451660156,284.1991882324219,0.10000000149011612,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.07180000096559525,0.03999999910593033,-2.0,0.0,31.0,12.0,40.0,-53.0,0.0,330.3999938964844,0.0,345.81854248046875,0.0,0.0,135.624755859375,1.0,0.0,,,,,
6119,onun,34300.0,5.291606903076172,99330.0,121.99525451660156,277.9491882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7045000195503235,0.17000000178813934,-28.0,9.0,61.0,5.0,0.0,0.0,0.0,250.1999969482422,0.0,318.06854248046875,0.0,0.0,345.687255859375,1.0,0.0,,,,,
6120,pdbp,12900.0,4.604106903076172,100910.0,23.057754516601562,284.5741882324219,0.4000000059604645,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.10949999839067459,0.009999999776482582,0.0,0.0,35.0,12.0,30.0,-46.0,0.0,326.3999938964844,0.0,347.69354248046875,0.0,0.0,174.437255859375,1.0,0.0,,,,,
6121,pyjt,33900.0,4.229106903076172,99610.0,97.99525451660156,277.8866882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7408999800682068,0.07000000029802322,-8.0,3.0,75.0,5.0,0.0,0.0,0.0,249.6999969482422,0.0,317.69354248046875,0.0,0.0,342.999755859375,1.0,0.0,,,,,
6122,qspf,38800.0,5.916606903076172,99180.0,133.55775451660156,277.7616882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6855999827384949,0.18000000715255737,-29.0,10.0,62.0,5.0,0.0,0.0,0.0,247.5,0.0,317.19354248046875,0.0,0.0,388.312255859375,1.0,0.0,,,,,
6123,rnli,34300.0,5.291606903076172,99330.0,121.99525451660156,277.9491882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7045000195503235,0.17000000178813934,-28.0,9.0,61.0,5.0,0.0,0.0,0.0,250.1999969482422,0.0,318.06854248046875,0.0,0.0,345.687255859375,1.0,0.0,,,,,
6124,tddn,34300.0,5.291606903076172,99330.0,121.99525451660156,277.9491882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7045000195503235,0.17000000178813934,-28.0,9.0,61.0,5.0,0.0,0.0,0.0,250.1999969482422,0.0,318.06854248046875,0.0,0.0,345.687255859375,1.0,0.0,,,,,
6125,tfvq,32800.0,5.416606903076172,99330.0,121.99525451660156,277.9491882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7322999835014343,0.12999999523162842,-18.0,5.0,66.0,5.0,0.0,0.0,0.0,249.89999389648438,0.0,318.19354248046875,0.0,0.0,297.187255859375,1.0,0.0,,,,,
6126,tpvh,32800.0,5.416606903076172,99330.0,121.99525451660156,277.9491882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7322999835014343,0.12999999523162842,-18.0,5.0,66.0,5.0,0.0,0.0,0.0,249.89999389648438,0.0,318.19354248046875,0.0,0.0,297.187255859375,1.0,0.0,,,,,
6127,tumj,13500.0,3.041606903076172,100820.0,28.870254516601562,284.1991882324219,0.5,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.14300000667572021,0.019999999552965164,-1.0,0.0,41.0,12.0,20.0,-48.0,0.0,318.8999938964844,0.0,345.81854248046875,0.0,0.0,223.062255859375,1.0,0.0,,,,,
6128,vgkk,33900.0,4.229106903076172,99610.0,97.99525451660156,277.8866882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7408999800682068,0.07000000029802322,-8.0,3.0,75.0,5.0,0.0,0.0,0.0,249.6999969482422,0.0,317.69354248046875,0.0,0.0,342.999755859375,1.0,0.0,,,,,
6129,vimp,13600.0,3.979106903076172,100820.0,28.995254516601562,283.7616882324219,0.4000000059604645,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.08150000125169754,0.05000000074505806,-3.0,-1.0,47.0,12.0,20.0,-63.0,0.0,306.70001220703125,0.0,343.81854248046875,0.0,0.0,142.374755859375,1.0,0.0,,,,,
6130,vjrm,34500.0,2.729106903076172,99870.0,75.96400451660156,277.6991882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7275000214576721,0.05000000074505806,-6.0,2.0,74.0,5.0,0.0,0.0,0.0,249.5,0.0,316.94354248046875,0.0,0.0,390.437255859375,1.0,0.0,,,,,
6131,vmps,38800.0,5.916606903076172,99180.0,133.55775451660156,277.7616882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6855999827384949,0.18000000715255737,-29.0,10.0,62.0,5.0,0.0,0.0,0.0,247.5,0.0,317.19354248046875,0.0,0.0,388.312255859375,1.0,0.0,,,,,
6132,whmz,35200.0,5.666606903076172,99340.0,121.99525451660156,278.0116882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5383999943733215,0.18000000715255737,-31.0,12.0,61.0,5.0,0.0,0.0,0.0,250.0,0.0,318.44354248046875,0.0,0.0,355.499755859375,1.0,0.0,,,,,
6133,wjbw,32800.0,5.416606903076172,99330.0,121.99525451660156,277.9491882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7322999835014343,0.12999999523162842,-18.0,5.0,66.0,5.0,0.0,0.0,0.0,249.89999389648438,0.0,318.19354248046875,0.0,0.0,297.187255859375,1.0,0.0,,,,,
6134,wpob,14800.0,6.291606903076172,99890.0,117.93275451660156,284.3241882324219,0.10000000149011612,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.195700004696846,0.11999999731779099,-12.0,-2.0,48.0,8.0,60.0,-6.0,0.0,300.1000061035156,0.0,344.69354248046875,0.0,0.0,573.999755859375,1.0,0.0,,,,,
6135,wqtd,12200.0,3.854106903076172,101020.0,15.120254516601562,285.4491882324219,0.10000000149011612,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,1.0,0.07370000332593918,0.23999999463558197,-4.0,4.0,4.0,12.0,10.0,-25.0,0.0,371.6000061035156,0.0,351.94354248046875,0.0,0.0,268.062255859375,1.0,0.0,,,,,
6136,bozt,20200.0,1.2469714879989624,102170.0,1.2452545166015625,287.9129943847656,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.29739999771118164,0.09000000357627869,-3.0,10.0,34.0,11.0,0.0,0.0,0.0,362.29998779296875,0.0,369.92669677734375,0.0,0.0,80.58280944824219,1.0,0.0,,,,,
6137,wqxa,35200.0,5.666606903076172,99340.0,121.99525451660156,278.0116882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5383999943733215,0.18000000715255737,-31.0,12.0,61.0,5.0,0.0,0.0,0.0,250.0,0.0,318.44354248046875,0.0,0.0,355.499755859375,1.0,0.0,,,,,
6138,cfdy,53200.0,5.684471607208252,101040.0,28.995254516601562,287.9754943847656,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.11339999735355377,0.18000000715255737,-21.0,10.0,71.0,12.0,0.0,0.0,2.299999952316284,279.3999938964844,0.375,364.80169677734375,17.0,2.130000114440918,1215.582763671875,1.0,0.0,,,,,
6139,xcdv,33900.0,4.229106903076172,99610.0,97.99525451660156,277.8866882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7408999800682068,0.07000000029802322,-8.0,3.0,75.0,5.0,0.0,0.0,0.0,249.6999969482422,0.0,317.69354248046875,0.0,0.0,342.999755859375,1.0,0.0,,,,,
6140,cius,51300.0,6.371971607208252,101180.0,19.245254516601562,287.9129943847656,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2013999968767166,0.20999999344348907,-22.0,10.0,71.0,12.0,0.0,0.0,3.5,278.70001220703125,0.5,364.17669677734375,27.0,3.1700000762939453,1235.707763671875,1.0,0.0,,,,,
6141,xiva,34500.0,2.729106903076172,99870.0,75.96400451660156,277.6991882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7275000214576721,0.05000000074505806,-6.0,2.0,74.0,5.0,0.0,0.0,0.0,249.5,0.0,316.94354248046875,0.0,0.0,390.437255859375,1.0,0.0,,,,,
6142,clex,23100.0,3.121971607208252,102080.0,19.620254516601562,287.2879943847656,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5139999985694885,0.20000000298023224,-13.0,30.0,37.0,8.0,0.0,0.0,0.0,365.0,0.0,359.30169677734375,0.0,0.0,48.14531326293945,1.0,0.0,,,,,
6143,xqqh,33900.0,4.229106903076172,99610.0,97.99525451660156,277.8866882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.7408999800682068,0.07000000029802322,-8.0,3.0,75.0,5.0,0.0,0.0,0.0,249.6999969482422,0.0,317.69354248046875,0.0,0.0,342.999755859375,1.0,0.0,,,,,
6144,dadr,59200.0,7.434471607208252,101280.0,15.120254516601562,288.3504943847656,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.1266999989748001,0.28999999165534973,-32.0,10.0,69.0,12.0,0.0,0.0,4.699999809265137,279.0,0.625,366.55169677734375,37.0,4.159999847412109,1243.895263671875,1.0,0.0,,,,,
6145,yfpm,26300.0,2.666606903076172,99510.0,106.37025451660156,277.3866882324219,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2750999927520752,0.05999999865889549,-6.0,0.0,72.0,12.0,0.0,0.0,0.0,247.5,0.0,313.94354248046875,0.0,0.0,352.374755859375,1.0,0.0,,,,,
6146,jwkt,47500.0,7.246971607208252,101080.0,26.245254516601562,287.5379943847656,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.10679999738931656,0.23999999463558197,-31.0,10.0,67.0,10.0,0.0,0.0,2.799999952316284,279.29998779296875,0.375,356.55169677734375,21.0,2.5799999237060547,1167.645263671875,1.0,0.0,,,,,
